text,label
"CLARIDA: YIELD CURVE DOESN'T ACCURATELY REPRESENT US ECONOMY

Thanks to the Fed's actions, it's become difficult to interpret any economic indicators accurately.",2
Comcast to redeem entire $1 billion in senior notes due 2047,2
"EasyJet seeks to tap $500 million credit line, considers additional funding options https://t.co/ZQZlGMNBJS https://t.co/09iTvOg2Av",2
Gates to issue $568 million in senior notes.,2
"Kaiser Aluminum announces the offering of $500 million in senior notes, set to mature in 2028.",2
LabCorp announces pricing of $1.05 billion debt offering,2
"""Landsbankinn hf. issues supplement to base prospectus for its covered bond programme. View details: #Stock #MarketScreener https://t.co/5TUTVnGSFd""",2
Match Group reveals plans for a $500 million senior notes offering.,2
Nasdaq announces pricing of $600 million senior notes offering.,2
"""Owner of New York Sports Clubs Proposes Debt Restructuring with Incentives""",2
"""Nigeria has ruled out seeking a temporary waiver on interest payments to its Eurobond holders, but will instead pursue debt relief from...""",2
Piraeus Port Authority (ATH:PPA) appears to have a conservative approach to debt.,2
"Qatar has started selling US dollar-denominated bonds, becoming the first Persian Gulf state to access debt markets since the... https://t.co/UknSZl5wZv",2
"Repsol SA has become the latest major oil company to tap into Europe's debt market in search of new funding, joining a list of other large borrowers.",2
"""Spanish businesses and households quickly take up government-backed emergency loans #Stock #MarketScreener https://t.co/o9iBDZEijE https://t.co/FQyY8WaORo""",2
"""Telenet announces a new €510.0 million revolving credit facility with a 6.2-year term, bolstering its financial position. #Telenet #Stock https://t.co/6u4or9Yn9H""",2
"Analysts warn that the bond market appears overvalued, even considering the current coronavirus concerns https://t.co/ALSVRYK0bD",2
"""Two major regulators are delaying the relaxation of Wall Street debt limits, resulting in billions of dollars being tied up. https://t.co/YvDDlEcmh2""",2
Vereit announces filing for a senior notes offering.,2
"""VF to tap $1 billion from credit facility, slashes CEO's compensation by 50%. #VF #Stock #MarketScreener… https://t.co/ZWMiFpYcfy""",2
"The White House is exploring the possibility of issuing a US Treasury coronavirus bond, according to Kudlow. #economy #MarketScreener https://t.co/qti2hB0N8z https://t.co/LT6g2sGH51",2
"""Yields dip despite upbeat economic data"" 

Alternatively, you could also use:

* ""Yields decline despite robust economic figures""
* ""Bond yields fall despite strong economic indicators""
* ""Yields move lower despite positive economic numbers""

Let me know if you'd like me to suggest more options!",2
"""Dems urge Fed to purchase low-rated municipal bonds to help alleviate COVID-19 financial burden on state and local governments https://t.co/rFJqDxUqZM""",2
The Euro zone is set to discuss a potential credit line from its bailout fund to combat the coronavirus outbreak. https://t.co/aHTraPoyIK https://t.co/Rra8KyLRGy,2
"""BEVFF - Diversified Royalty announces a dividend reduction of approximately 14% https://t.co/O7QVe3IbbN""",0
"CAE announces temporary suspension of dividend and share buyback program, cuts 2,600 jobs from its 10,500-strong workforce; details at https://t.co/8PObDJoSCb",0
"Spirit, a key Boeing supplier, slashes dividend amid 737 MAX turmoil",0
"""Jack Henry ($JKHY) announces a quarterly dividend increase to $0.43 per share, up from $0.40 per share https://t.co/qKWFqFJW2n""",1
AT&T announces a 2% increase in its quarterly dividend to 52 cents per share and plans to repurchase $100 million worth of its own stock in the first quarter.,1
"""The 2.6% Dividend Yield of International Bancshares Corporation (NASDAQ:IBOC) Appears Quite Attractive""",1
Suncor's dividend increase provides reassurance to analysts despite a disappointing Q4 performance.,1
AltaGas announces CAD 0.08 dividend payment: $ATGFF https://t.co/kw9EvOcgYY,2
"Banc of California, ticker $BANC, announces a dividend of $0.06 per share: https://t.co/T4PbSBACvo",2
"""Bank of the James Financial Group ($BOTJ) announces a dividend of $0.04 https://t.co/aHMeRZPJNk""",2
"""Callaway Golf ($ELY) announces a dividend of $0.01 per share: https://t.co/EnRdwwSBCR""",2
"""ERC - Wells Fargo Multi-Sector Income Fund announces a dividend of $0.09888 https://t.co/7AP9iYwPSF""",2
Eversource Energy ($ES) announces a dividend of $0.535 per share: https://t.co/hgU90swNYW,2
"""JPMorgan Chase ($JPM) announces a quarterly dividend of $0.90 per share https://t.co/NGBRqyTMUq""",2
"""STE - Steris announces a $0.37 dividend payout. Read more: https://t.co/VkiswVp82t""",2
"""SWZ - Swiss Helvetia Fund announces a dividend of $0.1404. Learn more: https://t.co/Aoc3efzp2w""",2
Alaris Royalty announces a dividend of $0.1375 CAD.,2
BankFinancial will go ex-dividend as of tomorrow.,2
Beach Energy announces a dividend payout of AUD 1.00.,2
Boyd Gaming announces a quarterly dividend of 7 cents per share.,2
Chorus Aviation announces a dividend of $0.04 CAD.,2
Contact Energy announces dividend of 16 cents per share in New Zealand dollars.,2
"""Contango Income Generator announces September 2019 quarter dividend. Read more: #ContangoIncomeGenerator #Stock #MarketScreener https://t.co/OU5Rh5rlLB""",2
"""Dicker Data provides update on dividend/distribution (DDR). View details: https://t.co/xihVE978uQ https://t.co/VxJWQ2nvtH #DickerData #StockMarket #MarketScreener""",2
"Digital Realty Trust, Inc. announces a dividend of $0.2925 for its 5.2% Preferred Series L stock.",2
"Digital Realty Trust, Inc. announces a dividend of $0.396875 for its 6.35% Series I Cumulative Preferred Stock.",2
Equinor announces a quarterly dividend of $0.27 per share.,2
Franklin Universal Trust announces a dividend payout of $0.032.,2
GasLog Partners announces a dividend payout of $0.561.,2
Inter Pipeline announces a dividend of CAD 0.1425 per share.,2
"""Dividend announcement for INVESCO Perpetual UK Smaller Investment Trust. View details: https://t.co/ImzY3UWZed https://t.co/xPxZGkhcdl #Stock #MarketScreener""",2
Nexus Real Estate Investment Trust announces a dividend of $0.0133 CAD.,2
"""Northern Star Resources releases Appendix 3A.1, notifying a dividend payout. View details here: #NorthernStarResources #Stock https://t.co/1VwT4eGaXs""",2
Northfield Bancorp will go ex-dividend on tomorrow's trading session.,2
Nuveen Pennsylvania Municipal Value Fund announces a dividend payout of $0.038.,2
NXP Semiconductors announces a quarterly dividend of $0.375 per share.,2
OneMain Holdings announces a quarterly dividend of $0.33 per share.,2
PennyMac Mortgage Investment Trust's Cumulative Redeemable Preferred Series B has declared a dividend of $0.50.,2
PennyMac Mortgage Investment Trust's Series A Preferred Stock announces a dividend payout of $0.5078.,2
Primerica is set to go ex-dividend as of tomorrow.,2
QIWI plc announces a dividend payout of $0.28.,2
SB One Bancorp is set to go ex-dividend this Monday.,2
"Schlumberger will go ex-dividend as of tomorrow. 

Alternatively, you could also rephrase it as:

Tomorrow marks the ex-dividend date for Schlumberger.",2
Southwest Airlines announces a dividend of $0.18 per share.,2
Superior Plus Declares Cash Dividend for February 2020 and Highlights Forthcoming Events,2
Sylogist announces a dividend of CAD 0.10 per share.,2
Tekla Healthcare Opportunities Fund announces a dividend payout of $0.1125.,2
Tekla World Healthcare Fund announces a dividend payout of $0.1167.,2
Vishay Intertechnology announces a dividend of $0.095 per share.,2
WPT Industrial REIT announces a dividend payout of $0.0633.,2
WVS Financial is set to go ex-dividend as of tomorrow.,2
"""Dish TV India Limited Posts Unexpected Loss, Narrowly Missing Earnings Expectations - What Analysts Are Predicting Now""",0
Legacy Housing Corporation Falls Short of Analyst Expectations: What Do Analysts Predict Next?,0
"Playtech issues profit warning, expects to fall short of earnings forecasts https://t.co/Zsz2VKkcrc",0
Did Five Star Senior Living Inc.'s (NASDAQ:FVE) decline in earnings reflect a wider downturn in the industry?,0
"""What Went Wrong with Home Depot's Earnings""",0
"""Nvidia's Q4 earnings release is likely to exceed expectations, following in the footsteps of Intel and AMD. https://t.co/e87ZEOd1Z8 #business #stockmarket #markets""",1
"""Adobe Reaches Record Highs After Earnings Report: What the Charts Reveal - TheStreet""",1
Amazon reenters $1 trillion valuation club after reporting impressive quarterly earnings https://t.co/a3rPNz6Xsn,1
"""Cineplex Inc. Exceeds Earnings Projections: What Analysts Predict is Coming Next""",1
"""CrowdStrike delivers another knockout quarter, exceeding expectations (CRWD) 
https://t.co/GtK5LmJbfX $CRWD""",1
Pharmaceutical ETFs See Boost from Strong Q4 Earnings Reports,1
"""Sonos Sounds Sweet Following Earnings Surprise"" 

Alternatively, you could also use:

* ""Sonos Hits the Right Note with Earnings Beat""
* ""Earnings Beat Strikes a Positive Chord for Sonos""
* ""Sonos Music to Investors' Ears After Earnings Top Expectations""",1
"""What Made Pinterest's Earnings So Uplifting"" 

Alternatively, you could also use:

* ""The Inspiring Story Behind Pinterest's Earnings""
* ""Why Pinterest's Latest Earnings Were a Breath of Fresh Air""
* ""Pinterest's Earnings: A Surprisingly Inspiring Report""

Let me know if you'd like me to suggest more options!",1
"""Preview of Assurant's Q4 2019 Earnings: $AIZ https://t.co/RbjIk0NRk8""",2
"""Earnings Preview: Ambarella ($AMBA) Q3 2020 - Check it out here: https://t.co/NR63jlJVHm""",2
"""Preview of AutoNation's Q4 2019 Earnings: $AN https://t.co/6dXenvxdEY""",2
"""Listen to Booz Allen Hamilton Holding Corporation (BAH) CEO Horacio Rozanski discuss Q3 2020 results on the latest earnings call transcript: https://t.co/dNOLR4pBSn""",2
"""Piraeus Bank announces its Q3 results: $BPIRY $BPIRD $BPIRF. Read more: https://t.co/w7GoiSjs8N""",2
"""Hear from $BR - Broadridge Financial Solutions, Inc. CEO Tim Gokey as he discusses Q2 2020 results on the latest earnings call transcript: https://t.co/yYrbfCRfBh""",2
"""Preview of CONSOL Energy's Q4 2019 Earnings: $CEIX https://t.co/hNZ8OnhPhh""",2
"""Earnings Call Transcript: Cloudera, Inc. (CLDR) CEO Martin Cole Discusses Q3 2020 Results. Read the full transcript and get updates here: https://t.co/zgmQ7X8gvp""",2
"""Cantel Medical Corp. (CMD) CEO George Fotiades discusses Q1 2020 results in an earnings call transcript. Read more: https://t.co/2ZQtrDBqqe""",2
"Cohen & Steers ($CNS) announces its Assets Under Management (AUM) for January, totaling $73.3 billion: https://t.co/fmpmExnIde",2
"""Preview of Charles River Laboratories' Q4 2019 Earnings: $CRL https://t.co/kXRc3AJodT""",2
"""Culp, Inc. (CULP) releases 2020 Q2 results - view the earnings call presentation and stay up-to-date on the latest stock news: https://t.co/k65vOwaaB9""",2
"""Preview of Dominion Energy's Q4 2019 Earnings: $D https://t.co/blwGYqai5K""",2
"""Preview of Diebold Nixdorf's Q4 2019 Earnings: $DBD https://t.co/fbABq6ow2F""",2
"""Earnings update: Ellington Residential Mortgage REIT announces its Q4 results, details here: https://t.co/VyLG9T1ATd""",2
"""Check out Callaway Golf Company's 2019 Q4 results and earnings call presentation: $ELY https://t.co/57nAtnddKP #markets #trading #economy""",2
"""EVI releases its Q2 earnings report, view details here: https://t.co/JORsCDM5m7""",2
"""Read the transcript of Financial Institutions, Inc. (FISI) CEO Marty Birmingham's discussion of Q4 2019 results on the latest earnings call: https://t.co/x0EUXRLkqc""",2
"""Preview of Hasbro's Q4 2019 Earnings: $HAS https://t.co/vMIhbuEfgX""",2
"""Hear from Hudson's Bay Company (HBAYF) CEO Helena Foulkes as she discusses Q3 2019 results on the latest earnings call. Read the full transcript here: https://t.co/YoS5k00NYv""",2
"""Imaflex Inc. ($IFLXF) announces its Q3 financial results: https://t.co/3rqgPSpjRZ""",2
"""Iowa First Bancshares ($IOFB) releases its Q4 earnings report: https://t.co/jT2mbQvS4e""",2
"""Read the transcript of Invacare Corporation (IVC) CEO Matthew Monaghan's discussion of Q4 2019 results on the latest earnings call: https://t.co/Okr6M5SxnF""",2
"""Transcript: John B. Sanfilippo & Son, Inc. (JBSS) CEO Jeffrey Sanfilippo discusses Q2 2020 results on earnings call - https://t.co/6vtzuGJJVc""",2
"""Preview of Louisiana-Pacific's Q4 2019 Earnings: $LPX https://t.co/4vQ4G5x1Yv""",2
"""Earnings call presentation for MercadoLibre, Inc. ($MELI) Q4 2019 results now available: https://t.co/KcRqfODmhA #stockmarket #businessnews #markets""",2
"""Preview of Martin Marietta Materials' Q4 2019 Earnings: $MLM https://t.co/jgnzxkIdqd""",2
